time,package,value
756,0.0,176.33399999999529
756,1.0,147.03599999999278
759,0.0,177.12099999999919
759,1.0,134.49400000000605
762,1.0,142.81500000000233
762,0.0,275.7960000000021
765,0.0,335.2479999999996
765,1.0,147.51900000000023
768,1.0,142.75100000000384
768,0.0,328.33600000000297
771,0.0,313.0040000000008
771,1.0,130.3249999999971
774,0.0,346.0069999999978
774,1.0,148.12799999999697
777,0.0,329.4190000000017
777,1.0,140.92699999999604
780,0.0,346.91999999999825
780,1.0,154.971000000005
783,0.0,291.3700000000026
783,1.0,133.25199999999313
786,0.0,307.2219999999943
786,1.0,148.11100000000442
789,0.0,271.0110000000059
789,1.0,145.53800000000047
792,0.0,163.29699999999866
792,1.0,146.29799999999523
795,0.0,185.59700000000157
795,1.0,148.33699999999953
798,1.0,137.27000000000407
798,0.0,206.86599999999453
801,0.0,339.7930000000051
801,1.0,138.84100000000035
804,1.0,146.27000000000407
804,0.0,352.19899999999325
807,0.0,337.6359999999986
807,1.0,136.06500000000233
810,0.0,358.96199999999953
810,1.0,147.88399999999092
813,1.0,149.56200000000536
813,0.0,361.60199999999895
816,1.0,144.31200000000536
816,0.0,351.8740000000107
819,0.0,331.14899999999034
819,1.0,136.22399999998743
822,0.0,331.5310000000027
822,1.0,146.28300000001036
825,1.0,148.40699999999197
825,0.0,327.4030000000057
828,0.0,246.3929999999964
828,1.0,145.62700000000768
831,0.0,164.75200000000768
831,1.0,140.25599999999395
834,1.0,135.36999999999534
834,0.0,182.1119999999937
837,1.0,150.30500000000757
837,0.0,329.8179999999993
840,1.0,143.56699999999546
840,0.0,356.5599999999977
843,1.0,139.47000000000116
843,0.0,350.41999999999825
846,1.0,144.07700000000477
846,0.0,367.87300000000687
849,1.0,147.79699999999139
849,0.0,372.9389999999985
852,1.0,142.25100000000384
852,0.0,360.9229999999952
855,0.0,359.98700000000827
855,1.0,146.66700000000128
858,1.0,147.77099999999336
858,0.0,376.68299999999
861,0.0,373.5350000000035
861,1.0,147.59600000001956
864,1.0,140.47000000000116
864,0.0,361.0630000000092
867,1.0,136.04099999999744
867,0.0,221.03399999999965
870,1.0,161.88199999998324
870,0.0,191.74699999998847
873,1.0,139.39000000001397
873,0.0,191.375
876,1.0,147.2369999999937
876,0.0,199.9429999999993
879,0.0,182.90899999999965
879,1.0,134.96799999999348
882,1.0,137.82600000000093
882,0.0,187.39700000001176
885,0.0,204.2399999999907
885,1.0,154.9759999999951
888,0.0,195.82300000000396
888,1.0,145.98500000001513
891,1.0,131.9529999999795
891,0.0,169.06500000000233
894,1.0,140.45700000002398
894,0.0,169.3110000000015
897,1.0,145.98199999998906
897,0.0,196.7219999999943
900,0.0,225.5899999999965
900,1.0,151.34899999998743
903,0.0,213.57600000000093
903,1.0,128.8420000000042
906,0.0,227.74199999999837
906,1.0,136.42399999999907
909,0.0,250.25
909,1.0,153.03700000001118
912,0.0,221.4360000000015
912,1.0,137.04699999999139
915,0.0,222.53600000000733
915,1.0,144.38300000000163
918,0.0,157.51699999999255
918,1.0,134.02700000000186
921,0.0,209.2630000000063
921,1.0,158.1020000000135
924,0.0,200.83899999999267
924,1.0,130.96899999998277
927,0.0,254.32500000001164
927,1.0,137.95100000000093
930,1.0,137.97299999999814
930,0.0,251.27399999999034
933,1.0,153.28900000001886
933,0.0,278.1770000000106
936,1.0,138.07399999999325
936,0.0,256.3269999999902
939,1.0,140.8649999999907
939,0.0,256.3249999999971
942,1.0,134.387000000017
942,0.0,240.44000000000233
945,0.0,177.35199999999895
945,1.0,154.08299999998417
948,0.0,188.66999999999825
948,1.0,147.7490000000107
951,0.0,170.72200000000885
951,1.0,128.50599999999395
954,0.0,265.6579999999958
954,1.0,136.11900000000605
957,0.0,288.0610000000015
957,1.0,148.70699999999488
960,0.0,281.4119999999966
960,1.0,147.9759999999951
963,0.0,256.2820000000065
963,1.0,132.25200000000768
966,1.0,141.32499999998254
966,0.0,276.55899999999383
969,1.0,154.4220000000205
969,0.0,292.46199999999953
972,1.0,138.27700000000186
972,0.0,247.9320000000007
975,1.0,139.33499999999185
975,0.0,218.68099999999686
978,1.0,142.26399999999558
978,0.0,204.8570000000036
981,1.0,153.92600000000675
981,0.0,174.4600000000064
984,1.0,139.97000000000116
984,0.0,184.35899999999674
987,0.0,212.7780000000057
987,1.0,134.5339999999851
990,0.0,282.150999999998
990,1.0,138.4429999999993
993,1.0,150.7490000000107
993,0.0,310.4969999999885
996,1.0,147.61000000001513
996,0.0,303.73099999999977
999,1.0,128.86999999999534
999,0.0,265.31900000000314
1002,1.0,141.6369999999879
1002,0.0,298.0480000000098
1005,1.0,148.0789999999979
1005,0.0,306.15899999999965
1008,1.0,142.65299999999115
1008,0.0,274.67099999998754
1011,1.0,135.48099999999977
1011,0.0,233.84700000000885
1014,1.0,141.54900000002817
1014,0.0,224.27799999999115
1017,1.0,144.99799999999232
1017,0.0,171.50800000000163
1020,1.0,155.22899999999208
1020,0.0,201.3240000000078
1023,1.0,139.27100000000792
1023,0.0,228.37900000000081
1026,1.0,127.37200000000303
1026,0.0,282.44899999999325
1029,0.0,329.32300000000396
1029,1.0,149.8969999999972
1032,1.0,147.60499999998137
1032,0.0,320.58699999999953
1035,1.0,136.88200000001234
1035,0.0,299.9799999999959
1038,1.0,139.92699999999604
1038,0.0,315.4780000000028
1041,0.0,328.96800000000803
1041,1.0,146.15499999999884
1044,1.0,141.62700000000768
1044,0.0,295.7859999999928
1047,0.0,256.0350000000035
1047,1.0,132.0240000000049
1050,0.0,263.89800000000105
1050,1.0,145.32399999999325
1053,0.0,193.75199999999313
1053,1.0,149.42199999999139
1056,0.0,188.66900000000896
1056,1.0,148.36100000000442
1059,0.0,171.95100000000093
1059,1.0,127.91800000000512
1062,0.0,305.7609999999986
1062,1.0,138.28899999998976
1065,1.0,148.9310000000114
1065,0.0,344.30799999999
1068,1.0,138.17600000000675
1068,0.0,330.747000000003
1071,0.0,328.38300000000163
1071,1.0,135.18599999998696
1074,1.0,146.62900000001537
1074,0.0,351.18700000000536
1077,0.0,343.1519999999873
1077,1.0,142.4529999999795
1080,0.0,340.6160000000091
1080,1.0,146.94500000000698
1083,0.0,286.2399999999907
1083,1.0,138.12100000001374
1086,0.0,290.4690000000119
1086,1.0,142.68799999999464
1089,0.0,234.0159999999887
1089,1.0,147.2039999999979
1092,1.0,150.05799999999
1092,0.0,171.86900000000605
1095,0.0,182.87399999999616
1095,1.0,138.33800000001793
1098,1.0,135.42499999998836
1098,0.0,264.9210000000021
1101,0.0,351.9400000000023
1101,1.0,140.9100000000035
1104,1.0,145.12299999999232
1104,0.0,357.5200000000041
1107,1.0,135.51900000000023
1107,0.0,339.5149999999994
1110,1.0,146.02600000001257
1110,0.0,358.53899999998976
1113,0.0,361.4630000000034
1113,1.0,146.99799999999232
1116,0.0,357.22600000000966
1116,1.0,144.8519999999844
1119,0.0,321.59199999998964
1119,1.0,134.98600000000442
1122,1.0,147.52700000000186
1122,0.0,335.86699999999837
1125,0.0,320.15200000000186
1125,1.0,149.02700000000186
1128,0.0,185.90600000000268
1128,1.0,143.54699999999139
1131,1.0,133.5920000000042
1131,0.0,166.30299999999988
1134,0.0,184.46400000000722
1134,1.0,135.1940000000177
1137,0.0,328.10599999999977
1137,1.0,141.7829999999958
1140,0.0,378.4479999999894
1140,1.0,152.17999999999302
1143,0.0,353.4690000000119
1143,1.0,141.16500000000815
1146,1.0,142.99100000000908
1146,0.0,365.59999999999127
1149,1.0,145.58299999998417
1149,0.0,368.66100000000733
1152,1.0,140.68900000001304
1152,0.0,360.53199999999197
1155,0.0,365.3240000000078
1155,1.0,145.79199999998673
1158,0.0,366.47299999999814
1158,1.0,146.49400000000605
1161,0.0,370.55899999999383
1161,1.0,143.30499999999302
1164,0.0,368.0219999999972
1164,1.0,143.27499999999418
1167,1.0,139.34300000002258
1167,0.0,210.83800000000338
1170,1.0,146.0219999999972
1170,0.0,173.70500000000175
1173,1.0,145.5799999999872
1173,0.0,203.12799999999697
1176,0.0,205.37900000000081
1176,1.0,152.2369999999937
1179,0.0,173.971000000005
1179,1.0,130.21300000001793
1182,0.0,187.4250000000029
1182,1.0,141.97499999997672
1185,1.0,156.9090000000142
1185,0.0,206.2509999999893
1188,1.0,146.35000000000582
1188,0.0,170.95100000000093
1191,1.0,136.2740000000049
1191,0.0,178.54899999999907
1194,1.0,135.24399999997695
1194,0.0,184.29400000000896
1197,1.0,152.15700000000652
1197,0.0,240.10699999998906
1200,0.0,219.62900000000081
1200,1.0,144.57399999999325
1203,0.0,223.6380000000063
1203,1.0,137.79800000000978
1206,1.0,139.86800000001676
1206,0.0,230.3139999999985
1209,0.0,241.94800000000396
1209,1.0,152.21199999999953
1212,1.0,138.17899999997462
1212,0.0,207.2850000000035
1215,1.0,148.20700000002398
1215,0.0,165.833999999988
1218,1.0,140.6239999999816
1218,0.0,188.75800000000163
1221,0.0,226.86299999999756
1221,1.0,150.89000000001397
1224,1.0,142.56099999998696
1224,0.0,252.03300000001036
1227,0.0,244.69400000000314
1227,1.0,136.2160000000149
1230,0.0,253.75899999999092
1230,1.0,142.04899999999907
1233,1.0,147.53099999998813
1233,0.0,268.6420000000071
1236,1.0,149.3640000000014
1236,0.0,269.52799999999115
1239,0.0,230.76200000000244
1239,1.0,134.21900000001187
1242,1.0,138.03800000000047
1242,0.0,197.88899999999558
1245,0.0,178.63000000000466
1245,1.0,150.97999999998137
1248,0.0,183.28200000000652
1248,1.0,152.1480000000156
1251,0.0,165.80899999999383
1251,1.0,123.48499999998603
1254,0.0,248.88499999999476
1254,1.0,140.90100000001257
1257,0.0,297.3850000000093
1257,1.0,153.64999999999418
1260,0.0,270.028999999995
1260,1.0,142.99700000000303
1263,1.0,135.48499999998603
1263,0.0,265.4530000000086
1266,1.0,139.85700000001816
1266,0.0,274.29499999999825
1269,0.0,286.38499999999476
1269,1.0,147.15599999998813
1272,1.0,138.27499999999418
1272,0.0,255.83800000000338
1275,0.0,224.32699999999022
1275,1.0,139.81300000002375
1278,0.0,225.4140000000043
1278,1.0,139.625
1281,0.0,177.7850000000035
1281,1.0,151.0109999999986
1284,0.0,185.34799999999814
1284,1.0,148.20799999998417
1287,0.0,173.1929999999993
1287,1.0,127.06700000001001
1290,1.0,148.92900000000373
1290,0.0,303.16900000000896
1293,0.0,301.4829999999929
1293,1.0,142.93799999999464
1296,1.0,141.5460000000021
1296,0.0,301.4499999999971
1299,1.0,144.31099999998696
1299,0.0,297.4170000000013
1302,1.0,134.4890000000014
1302,0.0,290.62600000000384
1305,0.0,314.32300000000396
1305,1.0,149.31200000000536
1308,0.0,303.8949999999895
1308,1.0,149.79699999999139
1311,0.0,204.8249999999971
1311,1.0,131.43700000000536
1314,1.0,138.72899999999208
1314,0.0,190.91300000000047
1317,1.0,150.79300000000512
1317,0.0,177.47400000000198
1320,0.0,190.43499999999767
1320,1.0,154.6140000000014
1323,1.0,123.62799999999697
1323,0.0,173.1180000000022
1326,0.0,318.1460000000079
1326,1.0,142.3520000000135
1329,0.0,327.68799999999464
1329,1.0,147.28099999998813
1332,0.0,318.73099999999977
1332,1.0,145.5920000000042
1335,0.0,310.42600000000675
1335,1.0,146.39499999998952
1338,1.0,139.14600000000792
1338,0.0,309.85199999999895
1341,1.0,147.69200000001
1341,0.0,329.70500000000175
1344,0.0,309.6499999999942
1344,1.0,145.0779999999795
1347,1.0,131.97400000001653
1347,0.0,252.80100000000675
1350,0.0,259.929999999993
1350,1.0,143.46100000001024
1353,0.0,219.21300000000338
1353,1.0,151.0909999999858
1356,0.0,172.88799999999173
1356,1.0,145.5130000000063
1359,1.0,138.9560000000056
1359,0.0,183.93300000000454
1362,1.0,140.37299999999232
1362,0.0,273.62399999999616
1365,1.0,144.12799999999697
1365,0.0,330.94100000000617
1368,0.0,348.24499999999534
1368,1.0,149.60800000000745
1371,0.0,335.09700000000885
1371,1.0,140.5130000000063
1374,1.0,141.6469999999972
1374,0.0,339.5859999999957
1377,0.0,338.06200000000536
1377,1.0,139.9210000000021
1380,0.0,361.9429999999993
1380,1.0,154.70999999999185
1383,0.0,278.13099999999395
1383,1.0,130.18700000000536
1386,1.0,141.42999999999302
1386,0.0,297.2960000000021
1389,0.0,252.19000000000233
1389,1.0,146.64199999999255
1392,1.0,143.92199999999139
1392,0.0,165.29299999999057
1395,1.0,148.387000000017
1395,0.0,192.96100000001024
1398,1.0,127.40599999998813
1398,0.0,206.77999999999884
1401,0.0,366.5540000000037
1401,1.0,148.3410000000149
1404,0.0,339.17499999998836
1404,1.0,136.7829999999958
1407,0.0,340.95500000000175
1407,1.0,135.3530000000028
1410,1.0,149.80199999999604
1410,0.0,366.8850000000093
1413,0.0,352.8649999999907
1413,1.0,142.70199999999022
1416,1.0,146.30900000000838
1416,0.0,360.56699999999546
1419,0.0,337.4890000000014
1419,1.0,140.5920000000042
1422,1.0,145.02700000000186
1422,0.0,322.81200000000536
1425,0.0,320.27999999999884
1425,1.0,146.79300000000512
1428,1.0,146.64499999998952
1428,0.0,225.18300000000454
1431,1.0,146.79300000000512
1431,0.0,180.00999999999476
1434,1.0,131.57699999999022
1434,0.0,175.91700000000128
1437,0.0,337.8610000000044
1437,1.0,143.94899999999325
1440,1.0,148.3990000000049
1440,0.0,364.5829999999987
1443,1.0,142.38000000000466
1443,0.0,359.69800000000396
1446,1.0,144.81200000000536
1446,0.0,368.8999999999942
1449,0.0,366.7430000000022
1449,1.0,145.17799999998533
1452,1.0,144.87000000002445
1452,0.0,367.34799999999814
1455,1.0,146.61699999999837
1455,0.0,358.3819999999978
1458,1.0,142.6019999999844
1458,0.0,367.9170000000013
1461,1.0,143.41599999999744
1461,0.0,369.19199999999546
1464,1.0,145.62299999999232
1464,0.0,372.10199999999895
1467,1.0,140.55000000001746
1467,0.0,199.49700000000303
1470,1.0,147.8059999999823
1470,0.0,181.10400000000664
1473,0.0,199.51399999999558
1473,1.0,147.24100000000908
1476,1.0,142.03700000001118
1476,0.0,187.91100000000733
1479,1.0,142.74499999999534
1479,0.0,189.7679999999964
1482,1.0,139.89999999999418
1482,0.0,186.24799999999232
1485,1.0,156.12299999999232
1485,0.0,201.29800000000978
1488,0.0,184.09900000000198
1488,1.0,138.38900000002468
